WS_nonfish,Fishery,Atmospheric,Hydrological,F_other,Total_Watershed
16.692968278564276,16.651778367556766,9.747624925942374,45.087892195230616,11.81973628156867,33.34474664612104
30.521713785342907,17.093899175977462,5.525994910633106,40.98119806540208,5.877193962324372,47.615612961320366
17.436986995608855,18.07781827733087,16.688804164101356,33.452515352352705,14.343875263653475,35.514805272939725
13.585303321133305,17.708660926808196,14.938677484507767,47.949604971049894,5.817753478374807,31.293964247941503
24.687045195793395,16.598778278729274,12.989379147602708,45.01190211557879,0.712895256207434,41.28582347452267
3.0411138659899812,18.645661195564035,12.103088926106528,50.48671339106568,15.723422675987287,21.686775061554016
11.726998393365175,13.667349077266216,11.12498620185116,58.577726246971075,4.902940100599004,25.39434747063139
24.25847777526272,16.177107286342004,5.480632171789605,43.80262895994143,10.281153521845312,40.435585061604726
18.666801675622242,16.043940856862484,7.521212733942333,43.442055243196876,14.325989066664544,34.71074253248473
10.79911673434127,18.377788551848734,22.208105421103465,33.71152192759371,14.90346741904028,29.176905286190006
2.2576172464627438,19.318345045680168,18.346114617023986,52.308134277533995,7.769789181767317,21.57596229214291
14.703851021884606,15.05401631402992,16.490725680192227,40.76164417337331,12.98976316391388,29.757867335914526
55.139170605551286,9.187649887624422,6.908429522815367,18.95148134952126,9.813268661447742,64.3268204931757
61.85732571241877,4.13208544806871,7.975761245188098,23.126596213653578,2.9082313927959618,65.98941116048748
20.16817823139979,15.245890097169049,10.929087134189176,41.28117934002696,12.375665465638674,35.41406832856884
17.99695540637641,14.844543323478632,12.132494908720883,40.19445576818828,14.831550723914503,32.84149872985505
20.783533351482554,13.838100235979752,14.438605988848517,37.46931756203749,13.470442536801468,34.621633587462306
51.54738717089923,19.498457686837217,13.814270053218625,7.2294812187152235,7.910403956153601,71.04584485773644
27.93369458227382,13.556040039687527,6.292910873071936,36.70558533823085,15.511768928064237,41.48973462196135
31.898620162721375,22.231621879313035,10.852217132206254,34.2847694453361,0.7327714069254024,54.13024204203441
25.77711382588735,23.07795872693025,20.280191240653103,4.5902788792156874,26.274456243800667,48.8550725528176
31.615458019377435,14.485132508097637,10.625546777259569,39.16236156482279,4.111501204826192,46.10059052747507
24.59409282774948,16.03301064711626,7.812515257074988,43.41245959834556,8.147921481525763,40.62710347486574
12.720195653113313,13.550881332614658,13.262621194690446,46.649269670364504,13.817031910636278,26.271076985727973
21.747886647927235,16.397128272462417,12.833963285056186,44.39837809159054,4.622643787165657,38.145014920389656
18.004103262470334,17.436347708156998,12.82493349661696,47.2122645636251,4.5223508923832405,35.44045097062733
17.40059976761392,16.464155192538847,9.338176069706574,44.5798663674898,12.217202892523634,33.864754960152766
50.01687529153568,8.748222954728886,10.426515425495161,23.687496000496687,7.120890507438018,58.76509824626457
21.14167447460743,15.999235598798398,19.40016903130569,43.32100715982335,0.13791373179733038,37.14091007340583
4.057989098094903,9.3220969632593,56.533445958131026,25.241370238979016,4.845097659471959,13.380086061354202
38.39965213864525,12.648651745576887,7.564690120496123,34.24865703417741,7.138348849756383,51.048303884222136
25.720150908845376,15.75546449597752,10.921638603497161,42.660950019877575,4.9417960642675,41.475615404822896
15.778153674422446,15.425007945359525,17.310955419796198,41.76617535974272,9.719707464890497,31.203161619781973
18.267629342378108,29.518358384224847,33.081553221131145,13.867600813242175,5.26485828233281,47.785987726602954
13.618052556866035,15.187257125945175,15.984419767884436,49.53948089575012,5.670789698119456,28.80530968281121
30.882267382210173,11.856528504183107,15.399825550082763,32.103831026711184,9.757547989103434,42.73879588639328
14.074875109703479,15.120672958677888,14.617429097801224,40.942129857343204,15.244892887734544,29.195548068381367
14.70899138117992,18.214655408345706,5.369745577205505,49.31968233644376,12.386925189927569,32.92364678952563
78.58533320857045,4.665817888808997,3.712313917239651,12.63359920662128,0.4029357804710293,83.25115109737945
23.10534804316176,14.577459836149986,11.429312121554851,39.471275864036905,11.416604263424034,37.682807879311746
34.92236445992395,12.080464937509992,7.775374374158643,32.71018198464243,12.511614208316283,47.00282939743394
17.317483098054982,12.875081964378749,14.221452805428353,48.093961422020726,7.492020785678027,30.19256506243373
19.78197397834306,16.716362164131095,8.716513823585196,45.2627652444165,9.522384446158735,36.49833614247416
62.155046498660816,6.805904749944269,4.825214812246136,18.428295938310637,7.7855381006937865,68.96095124860508
22.592452529282564,14.632742990459693,12.410628676294273,39.620965635706234,10.743210382947574,37.22519551974226
23.74159942444004,12.969367911074636,16.11003067857879,35.11705772844826,12.061944485800804,36.710967335514674
17.131550312638215,17.95316504575194,15.311144745920231,36.21190461656076,13.392234910358699,35.084715358390156
16.414513296465007,17.57045769244805,13.960878570351936,47.57539313647472,4.478757446046028,33.984970988913055
18.068612844961166,17.213451660441297,12.46693626646346,46.60873064981028,5.642268603579245,35.28206450540246
19.936451669560977,14.582950787366212,14.79296836133114,39.48614367040697,11.20148525458297,34.51940245692719
55.525107840457544,5.892322048130098,5.708404977508733,29.773413675579157,3.100751484259953,61.41742988858764
34.5330465186467,13.279686475865105,10.034255900929319,35.95730491926551,6.195706458067132,47.812732994511805
22.497543569362627,13.932519527602869,10.783234441548247,52.425765221212444,0.36093723260820104,36.4300630969655
19.48437800700008,14.55665021565007,11.690059503992517,39.414929814683276,14.853981988811476,34.04102822265015
19.555628708796288,14.756470527694116,10.671843715444819,39.9559817365256,15.060075874453856,34.312099236490404
25.241806030062136,16.584651152784502,4.446204198591182,44.906132352154955,8.821206607067223,41.82645718284664
24.632431788063506,10.542605603319993,6.99077286265877,49.31001596441813,8.524174183708103,35.1750373913835
15.450999460401501,20.464334942727913,4.474749424121708,55.411122306463284,4.198794076461248,35.915334403129414
11.168104025259481,16.104055805751262,19.761396045537097,43.604828027880345,9.361615812039062,27.272159831010743
21.995792696050287,17.839134868415957,19.19164813930292,31.93998218890262,9.033442342889035,39.83492756446624
24.778966657765718,14.126005031896177,12.14385370948293,38.24887516328811,10.70229918886045,38.90497168966189
39.6339734324252,13.208513695748216,4.235239849665409,35.764590930025946,7.157682111514631,52.84248712817342
22.840932859683498,15.55896557153337,11.984305094645114,40.66757884317401,8.948217562480048,38.39989843121687
27.58619555460587,9.58533803126766,5.9103393490521,53.64754553275593,3.270581447937318,37.17153358587353
10.604610379747738,15.847584112145775,20.749674519195256,51.91268074301,0.8854502429947991,26.452194491893515
24.85890257775548,14.243929951227082,7.25739101403094,38.56817956024564,15.071596227986653,39.10283252898256
38.11080296251584,14.85167899437477,6.614133219473275,40.21377696938399,0.20960785765684423,52.96248195689061
11.543523843533583,14.062650356001047,5.9395603531470815,63.88945744843538,4.564808060780704,25.606174199534628
9.787150762376381,11.42710992241106,14.857223636432089,58.02671062046696,5.901805158908042,21.21426068478744
29.17116370800491,15.254135768021637,8.654873305392101,41.303506079566276,5.616321094253608,44.42529947602655
15.545986535407348,15.268890970119067,18.118002357394303,41.343458626783935,9.723661644709662,30.814877505526415
12.859520653972362,10.925895833036941,40.811155068005775,29.58396410176156,5.81946456764867,23.785416487009304
15.36634401965326,19.004131507502503,8.57014070732426,51.45734069723754,5.602043082223797,34.37047552715576
17.342499730708028,17.898289764515617,14.478368377458679,48.4630615162269,1.817780558570357,35.240789495223645
19.10763284734179,16.627740708295338,16.603089131837635,45.022805610153526,2.638731665777612,35.735373555637125
19.293977013729357,14.740523617278376,8.71635500469606,48.9776682188499,8.271475907547464,34.03450063100773
10.500101417547707,16.691799861081474,11.319124715825453,45.19625808538982,16.29271606709593,27.19190127862918
24.432296570299354,15.351993709094568,16.8645333579881,41.568475273856066,1.7827010042957356,39.78429027939392
45.82214378335929,10.481520306716305,7.125428403175038,28.380731907416468,8.190175384035388,56.30366409007559
14.724233976504285,11.315140154942403,7.2401323318338875,56.37900663062433,10.341487304530487,26.03937413144669
26.052922282657224,21.406862926950172,9.841138512498066,35.86273837061399,6.836337938688534,47.459785209607396
31.937301634837908,13.337431893313425,8.32783737896422,36.11366174189481,10.28376727271538,45.27473352815133
32.043718688541205,12.285114480062457,12.67338943952755,33.264309976784496,9.733467270887399,44.328833168603666
28.287368862318477,18.005945663854618,12.93076677927894,26.070752479494693,14.705166162216948,46.29331452617309
1.8011625893897936,19.542041075112046,14.624991069483336,43.94538780489341,20.086416543620242,21.34320366450184
