hylak_id,ACR_CR,ACR_EN,ACR_VU,ACR_NT,CNEI_CR,CNEI_EN,CNEI_VU,CNEI_NT,sp_count_CR,sp_count_EN,sp_count_VU,sp_count_NT,exposure_scenario
40060.0,0.0,46.5039791,93.0079582,93.0079582,0.0,46.5039791,46.5039791,46.5039791,0.0,1.0,2.0,2.0,S0_baseline
40061.0,0.0,43.74145494,87.48290988,87.48290988,0.0,43.74145494,43.74145494,43.74145494,0.0,1.0,2.0,2.0,S0_baseline
40450.0,567.3417711,567.3417711,1702.0253133,3404.0506266,567.3417711,567.3417711,567.3417711,567.3417711,1.0,1.0,3.0,6.0,S0_baseline
40741.0,67.88773586,33.94386793,203.66320758,373.38254723000006,33.94386793,33.94386793,33.94386793,37.338254723000006,2.0,1.0,6.0,10.0,S0_baseline
41266.0,33.54218624,16.77109312,67.08437248,167.7109312,16.77109312,16.77109312,16.77109312,16.77109312,2.0,1.0,4.0,10.0,S0_baseline
41268.0,77.91643956,77.91643956,155.83287912,428.54041758,38.95821978,38.95821978,38.95821978,38.95821978,2.0,2.0,4.0,11.0,S0_baseline
41269.0,44.9200805,78.610140875,89.840161,291.98052325,22.46004025,26.203380291666665,22.46004025,26.54368393181818,2.0,3.0,4.0,11.0,S0_baseline
41324.0,0.0,65.0326598,81.29082475000001,178.83981445,0.0,16.25816495,16.25816495,16.25816495,0.0,4.0,5.0,11.0,S0_baseline
41325.0,0.0,497.6072032,870.8126056,1368.4198088,0.0,124.4018008,124.4018008,124.4018008,0.0,4.0,7.0,11.0,S0_baseline
41452.0,0.0,81.31514471,162.63028942,243.94543413,0.0,81.31514471,81.31514471,81.31514471,0.0,1.0,2.0,3.0,S0_baseline
41626.0,29.4816598,0.0,132.6674691,265.3349382,29.4816598,0.0,33.166867275,29.481659800000003,1.0,0.0,4.0,9.0,S0_baseline
41630.0,0.0,0.0,215.10883108,351.99626904,0.0,0.0,43.021766216,39.11069656,0.0,0.0,5.0,9.0,S0_baseline
41713.0,392.9943957,392.9943957,1571.9775828,2357.9663742,392.9943957,392.9943957,392.9943957,392.9943957,1.0,1.0,4.0,6.0,S0_baseline
41758.0,0.0,239.9807795,719.9423385,1679.8654565000002,0.0,239.9807795,239.9807795,239.9807795,0.0,1.0,3.0,7.0,S0_baseline
41923.0,89.02898344,89.02898344,356.11593376,534.17390064,89.02898344,89.02898344,89.02898344,89.02898344,1.0,1.0,4.0,6.0,S0_baseline
41929.0,61.35985314,92.03977971,153.39963285,398.83904541,30.67992657,30.679926570000003,30.67992657,36.25809503727272,2.0,3.0,5.0,11.0,S0_baseline
41935.0,0.0,47.49410334,79.1568389,174.14504558000002,0.0,15.83136778,15.83136778,15.83136778,0.0,3.0,5.0,11.0,S0_baseline
41999.0,0.0,83.10013854,166.20027708,249.30041562,0.0,83.10013854,83.10013854,83.10013854,0.0,1.0,2.0,3.0,S0_baseline
42007.0,0.0,42.75351974,85.50703948,128.26055922,0.0,42.75351974,42.75351974,42.75351974,0.0,1.0,2.0,3.0,S0_baseline
42020.0,0.0,111.88317416,447.53269664,727.2406320399999,0.0,55.94158708,55.94158708,55.94158707999999,0.0,2.0,8.0,13.0,S0_baseline
42034.0,765.7186078,382.8593039,2680.0151273,5360.0302546,382.8593039,382.8593039,382.8593039,446.6691878833333,2.0,1.0,7.0,12.0,S0_baseline
42071.0,601.9843232,601.9843232,3611.9059392,5417.8589088,601.9843232,601.9843232,902.9764848,677.2323636,1.0,1.0,4.0,8.0,S0_baseline
42179.0,0.0,117.7806144,235.5612288,235.5612288,0.0,117.7806144,117.7806144,117.7806144,0.0,1.0,2.0,2.0,S0_baseline
42390.0,0.0,43.28243284,86.56486568,173.12973136,0.0,43.28243284,43.28243284,43.28243284,0.0,1.0,2.0,4.0,S0_baseline
42438.0,0.0,169.0171441,338.0342882,1014.1028646,0.0,169.0171441,169.0171441,169.0171441,0.0,1.0,2.0,6.0,S0_baseline
42463.0,0.0,32.28153558,53.8025593,118.36563046,0.0,10.76051186,10.76051186,10.76051186,0.0,3.0,5.0,11.0,S0_baseline
42535.0,0.0,0.0,139.53027034,279.06054068,0.0,0.0,69.76513517,69.76513517,0.0,0.0,2.0,4.0,S0_baseline
42656.0,108.9934755,108.9934755,653.960853,1198.9282305,108.9934755,108.9934755,163.49021325,133.21424783333333,1.0,1.0,4.0,9.0,S0_baseline
42742.0,57.65465328,86.48197992,115.30930656,259.44593976,28.82732664,28.82732664,28.82732664,28.82732664,2.0,3.0,4.0,9.0,S0_baseline
42817.0,0.0,39.73057404,66.21762340000001,145.67877148,0.0,13.24352468,13.243524680000002,13.24352468,0.0,3.0,5.0,11.0,S0_baseline
42836.0,0.0,62.82830551,125.65661102,314.14152755,0.0,62.82830551,62.82830551,62.82830550999999,0.0,1.0,2.0,5.0,S0_baseline
42848.0,0.0,158.11785152,237.17677728,632.47140608,0.0,79.05892576,79.05892576,79.05892576,0.0,2.0,3.0,8.0,S0_baseline
43041.0,0.0,138.25736934,207.38605401,414.77210802,0.0,69.12868467,69.12868467,69.12868467,0.0,2.0,3.0,6.0,S0_baseline
43110.0,568.3200576,568.3200576,1704.9601728000002,3409.9203456000005,568.3200576,568.3200576,568.3200576,568.3200576,1.0,1.0,3.0,6.0,S0_baseline
43119.0,0.0,86.93616371,173.87232742,260.80849113,0.0,86.93616371,86.93616371,86.93616371,0.0,1.0,2.0,3.0,S0_baseline
43121.0,0.0,0.0,1626.2100699,5420.700233,0.0,0.0,542.0700233,542.0700233,0.0,0.0,3.0,10.0,S0_baseline
43256.0,391.3250956,684.8189173000001,1173.9752868,2543.6131214,195.6625478,228.27297243333336,293.4938217,231.2375564909091,2.0,3.0,4.0,11.0,S0_baseline
43320.0,0.0,40.66613438,81.33226876,121.99840314,0.0,40.66613438,40.66613438,40.66613438,0.0,1.0,2.0,3.0,S0_baseline
43352.0,0.0,54.97358911,109.94717822,219.89435644,0.0,54.97358911,54.97358911,54.97358911,0.0,1.0,2.0,4.0,S0_baseline
43451.0,0.0,351.3775511,1054.1326533,3513.775511,0.0,351.3775511,351.37755110000006,351.3775511,0.0,1.0,3.0,10.0,S0_baseline
43486.0,34.75566437,0.0,208.53398622,312.80097933,34.75566437,0.0,34.75566437,34.75566437,1.0,0.0,6.0,9.0,S0_baseline
43580.0,0.0,0.0,1770.5285217,5311.5855651,0.0,0.0,590.1761739,590.1761739,0.0,0.0,3.0,9.0,S0_baseline
43631.0,53.13627814,0.0,318.81766884,265.6813907,53.13627814,0.0,53.13627814,53.13627814,1.0,0.0,6.0,5.0,S0_baseline
43732.0,0.0,72.4665066,202.90621848,347.83923168,0.0,72.4665066,40.581243696,38.64880352,0.0,1.0,5.0,9.0,S0_baseline
43743.0,0.0,100.269881725,280.75566883,481.29543228,0.0,100.269881725,56.151133766,53.47727025333333,0.0,1.0,5.0,9.0,S0_baseline
43749.0,0.0,95.0143817,323.04889778,456.06903216,0.0,95.0143817,53.84148296333333,50.67433690666667,0.0,1.0,6.0,9.0,S0_baseline
43751.0,0.0,55.600067235,185.33355745,333.60040341,0.0,55.600067235,46.3333893625,41.70005042625,0.0,1.0,4.0,8.0,S0_baseline
43752.0,0.0,52.559219985,175.19739994999998,315.35531991,0.0,52.559219985,43.7993499875,39.41941498875,0.0,1.0,4.0,8.0,S0_baseline
43778.0,0.0,36.39950877,121.3316959,218.39705262,0.0,36.39950877,30.332923975,27.2996315775,0.0,1.0,4.0,8.0,S0_baseline
43784.0,0.0,40.825594995,136.08531664999998,244.95356997,0.0,40.825594995,34.021329162499995,30.61919624625,0.0,1.0,4.0,8.0,S0_baseline
43794.0,0.0,0.0,144.23981525,259.63166745,0.0,0.0,36.0599538125,32.45395843125,0.0,0.0,4.0,8.0,S0_baseline
43796.0,0.0,0.0,207.66733845,373.80120921,0.0,0.0,51.9168346125,46.72515115125,0.0,0.0,4.0,8.0,S0_baseline
43797.0,0.0,0.0,163.30234696,183.71514033,0.0,0.0,27.217057826666665,22.96439254125,0.0,0.0,6.0,8.0,S0_baseline
43798.0,0.0,0.0,189.218563495,261.99493407,0.0,0.0,37.843712699,32.74936675875,0.0,0.0,5.0,8.0,S0_baseline
43812.0,0.0,0.0,909.6401928,1137.050241,0.0,0.0,151.6066988,126.33891566666664,0.0,0.0,6.0,9.0,S0_baseline
43818.0,0.0,0.0,817.5922272,919.7912556,0.0,0.0,136.2653712,114.97390695,0.0,0.0,6.0,8.0,S0_baseline
43831.0,0.0,0.0,174.139115345,267.9063313,0.0,0.0,34.827823069,29.76737014444444,0.0,0.0,5.0,9.0,S0_baseline
43848.0,0.0,0.0,939.2261512,1056.6294201,0.0,0.0,156.53769186666668,132.0786775125,0.0,0.0,6.0,8.0,S0_baseline
43878.0,0.0,0.0,739.73432648,832.2011172900001,0.0,0.0,123.28905441333336,104.02513966125,0.0,0.0,6.0,8.0,S0_baseline
43879.0,0.0,0.0,566.75181608,637.59579309,0.0,0.0,94.45863601333332,79.69947413625,0.0,0.0,6.0,8.0,S0_baseline
43895.0,0.0,0.0,135.67748305,244.21946949,0.0,0.0,33.9193707625,30.52743368625,0.0,0.0,4.0,8.0,S0_baseline
43898.0,0.0,0.0,180.87208334,250.43826924,0.0,0.0,36.174416668000006,31.304783655,0.0,0.0,5.0,8.0,S0_baseline
43899.0,0.0,0.0,148.03064115,266.45515407,0.0,0.0,37.0076602875,33.30689425875,0.0,0.0,4.0,8.0,S0_baseline
43913.0,0.0,106.51499015000002,298.24197242,511.27195272000006,0.0,106.51499015000002,59.64839448400001,56.80799474666667,0.0,1.0,5.0,9.0,S0_baseline
43916.0,0.0,35.837639535,155.296437985,238.9175969,0.0,35.837639535,31.059287597,29.8646996125,0.0,1.0,5.0,8.0,S0_baseline
43942.0,0.0,69.79739983500001,209.392199505,465.3159989,0.0,69.79739983500001,52.34804987625,58.1644998625,0.0,1.0,4.0,8.0,S0_baseline
43949.0,0.0,53.789607675,215.1584307,358.59738450000003,0.0,53.789607675,53.789607675,44.8246730625,0.0,1.0,4.0,8.0,S0_baseline
43977.0,0.0,25.88262849,207.06102792,310.59154188,0.0,25.88262849,41.412205584,34.51017132,0.0,1.0,5.0,9.0,S0_baseline
44009.0,0.0,150.7219957,1431.85895915,1808.6639484,0.0,150.7219957,238.6431598583333,200.96266093333327,0.0,1.0,6.0,9.0,S0_baseline
44049.0,0.0,0.0,1080.929804,1216.0460295,0.0,0.0,180.15496733333336,152.0057536875,0.0,0.0,6.0,8.0,S0_baseline
44083.0,0.0,0.0,138.18587808,155.45911284000002,0.0,0.0,23.03097968,19.432389105,0.0,0.0,6.0,8.0,S0_baseline
44139.0,0.0,0.0,386.45107696,434.75746158,0.0,0.0,64.40851282666667,54.344682697500005,0.0,0.0,6.0,8.0,S0_baseline
44187.0,0.0,152.672854075,396.949420595,610.6914163,0.0,152.672854075,79.389884119,87.2416309,0.0,1.0,5.0,7.0,S0_baseline
44208.0,0.0,45.938514375,64.313920125,165.37865175,0.0,45.938514375,21.437973375,27.563108625,0.0,1.0,3.0,6.0,S0_baseline
44209.0,0.0,101.70575616,237.31343104,474.62686208,0.0,101.70575616,79.10447701333332,79.10447701333332,0.0,1.0,3.0,6.0,S0_baseline
44239.0,0.0,0.0,190.61373486,285.92060229000003,0.0,0.0,38.122746972,35.740075286250004,0.0,0.0,5.0,8.0,S0_baseline
44255.0,0.0,0.0,434.06221338,687.265171185,0.0,0.0,86.812442676,85.908146398125,0.0,0.0,5.0,8.0,S0_baseline
44319.0,0.0,0.0,698.529723975,838.23566877,0.0,0.0,116.4216206625,104.77945859625,0.0,0.0,6.0,8.0,S0_baseline
44326.0,0.0,0.0,914.71340775,1097.6560893,0.0,0.0,152.452234625,137.2070111625,0.0,0.0,6.0,8.0,S0_baseline
44336.0,0.0,0.0,395.37526065,474.45031278,0.0,0.0,65.895876775,59.3062890975,0.0,0.0,6.0,8.0,S0_baseline
44435.0,0.0,0.0,190.71256968,190.71256968,0.0,0.0,27.244652811428573,23.83907121,0.0,0.0,7.0,8.0,S0_baseline
44594.0,0.0,0.0,204.250348365,193.50033003,0.0,0.0,29.178621195,24.18754125375,0.0,0.0,7.0,8.0,S0_baseline
44605.0,0.0,0.0,351.043929985,332.56793367,0.0,0.0,50.149132855,41.57099170875,0.0,0.0,7.0,8.0,S0_baseline
44644.0,0.0,0.0,246.39205059000005,211.19318622000003,0.0,0.0,35.19886437,26.399148277500004,0.0,0.0,7.0,8.0,S0_baseline
44700.0,0.0,0.0,184.26590272,253.36561624,0.0,0.0,30.71098378666667,28.151735137777777,0.0,0.0,6.0,9.0,S0_baseline
44796.0,0.0,20.12679094,140.88753658,191.20451393,0.0,20.12679094,28.177507316,27.31493056142857,0.0,1.0,5.0,7.0,S0_baseline
44833.0,0.0,28.59393728,214.4545296,271.64240416,0.0,28.59393728,42.89090592,38.80605773714285,0.0,1.0,5.0,7.0,S0_baseline
44851.0,0.0,26.21004653,196.575348975,248.995442035,0.0,26.21004653,39.315069795,35.57077743357143,0.0,1.0,5.0,7.0,S0_baseline
44899.0,0.0,0.0,400.16635011,333.471958425,0.0,0.0,66.694391685,55.5786597375,0.0,0.0,6.0,6.0,S0_baseline
44999.0,0.0,0.0,462.05966782,570.77958966,0.0,0.0,77.00994463666667,81.53994138,0.0,0.0,6.0,7.0,S0_baseline
45007.0,0.0,0.0,193.05414009,206.843721525,0.0,0.0,38.610828018,29.549103075,0.0,0.0,5.0,7.0,S0_baseline
45256.0,0.0,0.0,134.72770234,144.35110964999998,0.0,0.0,26.945540468,20.62158709285714,0.0,0.0,5.0,7.0,S0_baseline
45257.0,0.0,0.0,144.13399532,154.4292807,0.0,0.0,28.826799064,22.06132581428572,0.0,0.0,5.0,7.0,S0_baseline
45357.0,0.0,0.0,171.2954711,237.1783446,0.0,0.0,34.259094219999994,29.647293075,0.0,0.0,5.0,8.0,S0_baseline
45483.0,0.0,0.0,163.62632112,224.98619154,0.0,0.0,27.27105352,24.998465726666662,0.0,0.0,6.0,9.0,S0_baseline
45486.0,0.0,0.0,220.73861064,206.942447475,0.0,0.0,36.78976844,29.563206782142856,0.0,0.0,6.0,7.0,S0_baseline
45494.0,0.0,0.0,194.16017352,218.43019521,0.0,0.0,32.36002892,31.204313601428574,0.0,0.0,6.0,7.0,S0_baseline
45512.0,0.0,0.0,162.29814846,220.26177291,0.0,0.0,32.459629692,24.47353032333333,0.0,0.0,5.0,9.0,S0_baseline
45538.0,0.0,0.0,192.5735199,231.08822388,0.0,0.0,38.51470398,33.01260341142857,0.0,0.0,5.0,7.0,S0_baseline
45562.0,0.0,0.0,167.03691232,156.5971053,0.0,0.0,27.839485386666663,22.371015042857145,0.0,0.0,6.0,7.0,S0_baseline
45591.0,0.0,0.0,180.809793,192.8637792,0.0,0.0,36.161958600000006,27.55196845714286,0.0,0.0,5.0,7.0,S0_baseline
45649.0,0.0,0.0,331.0001464,310.31263725,0.0,0.0,55.166691066666665,44.330376750000006,0.0,0.0,6.0,7.0,S0_baseline
45711.0,0.0,0.0,172.18754488,193.71098799,0.0,0.0,28.697924146666665,24.21387349875,0.0,0.0,6.0,8.0,S0_baseline
45827.0,0.0,0.0,172.15614800999998,233.640486585,0.0,0.0,34.431229601999995,25.960054065,0.0,0.0,5.0,9.0,S0_baseline
46432.0,0.0,98.93099465,643.051465225,1088.24094115,0.0,98.93099465,128.610293045,136.03011764375,0.0,1.0,5.0,8.0,S0_baseline
46449.0,0.0,84.82942106,593.8059474199999,933.12363166,0.0,84.82942106,118.76118948399998,133.30337595142856,0.0,1.0,5.0,7.0,S0_baseline
46451.0,0.0,43.687514,305.812598,502.4064110000001,0.0,43.687514,61.1625196,71.77234442857143,0.0,1.0,5.0,7.0,S0_baseline
46454.0,0.0,39.38503116,315.08024928,472.62037392,0.0,39.38503116,63.016049856,59.07754674,0.0,1.0,5.0,8.0,S0_baseline
46499.0,0.0,82.88139839,331.52559356,994.57678068,0.0,82.88139839,110.50853118666669,124.322097585,0.0,1.0,3.0,8.0,S0_baseline
46504.0,0.0,71.72134677,286.88538708,860.65616124,0.0,71.72134677,95.62846236,107.582020155,0.0,1.0,3.0,8.0,S0_baseline
46660.0,0.0,0.0,192.16617998000004,259.98953762,0.0,0.0,38.43323599600001,32.4986922025,0.0,0.0,5.0,8.0,S0_baseline
46671.0,0.0,0.0,440.257285,1144.668941,0.0,0.0,110.06432125,143.083617625,0.0,0.0,4.0,8.0,S0_baseline
46713.0,0.0,0.0,1207.6813989000002,4830.7255956,0.0,0.0,402.5604663000001,603.84069945,0.0,0.0,3.0,8.0,S0_baseline
46718.0,0.0,0.0,1494.3296632,3532.0519312,0.0,0.0,498.1098877333333,441.5064914,0.0,0.0,3.0,8.0,S0_baseline
46719.0,0.0,0.0,1598.5237764,5195.2022733,0.0,0.0,532.8412588,649.4002841625,0.0,0.0,3.0,8.0,S0_baseline
46726.0,0.0,0.0,729.3215976,3008.4515901,0.0,0.0,243.1071992,429.7787985857143,0.0,0.0,3.0,7.0,S0_baseline
46734.0,0.0,0.0,884.7224712,2543.5771047000003,0.0,0.0,294.9074904,363.3681578142858,0.0,0.0,3.0,7.0,S0_baseline
46740.0,0.0,0.0,2753.1760417,4523.07492565,0.0,0.0,550.63520834,565.38436570625,0.0,0.0,5.0,8.0,S0_baseline
46742.0,0.0,0.0,1521.6706316,2499.8874662000003,0.0,0.0,304.33412632,312.48593327500004,0.0,0.0,5.0,8.0,S0_baseline
46744.0,0.0,0.0,2182.4702192,3819.3228836,0.0,0.0,436.49404384,477.41536045,0.0,0.0,5.0,8.0,S0_baseline
46844.0,0.0,0.0,123.74465955,371.23397865,0.0,0.0,30.9361648875,41.24821985,0.0,0.0,4.0,9.0,S0_baseline
46948.0,0.0,0.0,112.8083112,248.17828464,0.0,0.0,37.6027704,31.02228558,0.0,0.0,3.0,8.0,S0_baseline
46970.0,0.0,0.0,99.821596905,232.917059445,0.0,0.0,24.95539922625,29.114632430625,0.0,0.0,4.0,8.0,S0_baseline
46997.0,0.0,0.0,119.8776717,239.7553434,0.0,0.0,29.969417925,29.969417925,0.0,0.0,4.0,8.0,S0_baseline
47010.0,0.0,0.0,135.53730366,203.30595549,0.0,0.0,27.107460732,25.41324443625,0.0,0.0,5.0,8.0,S0_baseline
47075.0,0.0,0.0,1069.9095264000002,1646.0146560000003,0.0,0.0,213.98190528000003,205.75183200000004,0.0,0.0,5.0,8.0,S0_baseline
47814.0,0.0,0.0,211.4025601,179.69217608500003,0.0,0.0,30.20036572857143,25.67031086928572,0.0,0.0,7.0,7.0,S0_baseline
48085.0,0.0,0.0,244.2850968,207.64233228,0.0,0.0,34.897870971428574,29.66319032571429,0.0,0.0,7.0,7.0,S0_baseline
48100.0,0.0,0.0,241.1573749,204.983768665,0.0,0.0,34.451053557142856,29.283395523571432,0.0,0.0,7.0,7.0,S0_baseline
49423.0,0.0,0.0,262.449861805,277.88808897,0.0,0.0,37.492837400714286,34.73601112125,0.0,0.0,7.0,8.0,S0_baseline
49538.0,0.0,0.0,315.70410643,334.27493622000003,0.0,0.0,45.10058663285714,41.7843670275,0.0,0.0,7.0,8.0,S0_baseline
49575.0,0.0,0.0,318.2876929,286.45892361,0.0,0.0,39.7859616125,35.80736545125,0.0,0.0,8.0,8.0,S0_baseline
49636.0,0.0,0.0,229.0506692,206.14560228,0.0,0.0,28.63133365,25.768200285,0.0,0.0,8.0,8.0,S0_baseline
49679.0,0.0,0.0,569.4542942,512.5088647800001,0.0,0.0,71.181786775,64.06360809750001,0.0,0.0,8.0,8.0,S0_baseline
49680.0,0.0,0.0,410.4160437000001,369.37443933,0.0,0.0,51.302005462500006,46.17180491625,0.0,0.0,8.0,8.0,S0_baseline
49882.0,0.0,0.0,142.284340425,161.255585815,0.0,0.0,23.7140567375,20.156948226875,0.0,0.0,6.0,8.0,S0_baseline
49892.0,0.0,0.0,433.969985925,433.969985925,0.0,0.0,61.995712275,54.246248240625,0.0,0.0,7.0,8.0,S0_baseline
49950.0,0.0,0.0,283.765063275,321.600405045,0.0,0.0,47.2941772125,40.200050630625,0.0,0.0,6.0,8.0,S0_baseline
49997.0,0.0,0.0,172.92431864999998,219.03747029,0.0,0.0,28.820719775,24.337496698888888,0.0,0.0,6.0,9.0,S0_baseline
50010.0,0.0,0.0,505.39392243,505.39392243,0.0,0.0,72.19913177571428,63.17424030375,0.0,0.0,7.0,8.0,S0_baseline
50028.0,0.0,0.0,308.21334084,342.45926760000003,0.0,0.0,44.03047726285714,42.80740845,0.0,0.0,7.0,8.0,S0_baseline
50029.0,0.0,0.0,241.18414755,305.49992023,0.0,0.0,40.197357925,33.94443558111111,0.0,0.0,6.0,9.0,S0_baseline
50065.0,0.0,0.0,159.70083712500002,202.287727025,0.0,0.0,26.616806187500003,22.47641411388889,0.0,0.0,6.0,9.0,S0_baseline
50067.0,0.0,0.0,208.29423159000004,196.722329835,0.0,0.0,29.756318798571435,24.590291229375,0.0,0.0,7.0,8.0,S0_baseline
50086.0,0.0,0.0,314.89064317,314.89064317,0.0,0.0,44.984377595714285,39.36133039625,0.0,0.0,7.0,8.0,S0_baseline
50134.0,0.0,0.0,265.96698195,301.42924621,0.0,0.0,44.327830325,37.67865577625,0.0,0.0,6.0,8.0,S0_baseline
50183.0,0.0,0.0,184.918106475,234.229601535,0.0,0.0,30.8196844125,26.025511281666667,0.0,0.0,6.0,9.0,S0_baseline
50269.0,0.0,0.0,199.632309075,239.55877089,0.0,0.0,33.27205151249999,29.94484636125,0.0,0.0,6.0,8.0,S0_baseline
50490.0,0.0,35.0495219,262.87141425000004,332.97045805000005,0.0,35.0495219,43.81190237500001,36.99671756111112,0.0,1.0,6.0,9.0,S0_baseline
50580.0,0.0,0.0,115.43045288,122.22047952,0.0,0.0,16.490064697142856,15.27755994,0.0,0.0,7.0,8.0,S0_baseline
50633.0,0.0,29.28515147,219.638636025,248.923787495,0.0,29.28515147,36.6064393375,31.115473436875,0.0,1.0,6.0,8.0,S0_baseline
50673.0,0.0,0.0,178.20989721,168.309347365,0.0,0.0,25.458556744285715,21.038668420625,0.0,0.0,7.0,8.0,S0_baseline
50716.0,0.0,0.0,159.36906555000002,180.61827429,0.0,0.0,26.561510925000004,22.57728428625,0.0,0.0,6.0,8.0,S0_baseline
50755.0,0.0,0.0,245.63621925,327.51495900000003,0.0,0.0,40.939369875,40.939369875,0.0,0.0,6.0,8.0,S0_baseline
50855.0,0.0,0.0,179.566447875,203.508640925,0.0,0.0,29.9277413125,25.438580115625,0.0,0.0,6.0,8.0,S0_baseline
50988.0,0.0,0.0,139.70901359,147.92719086,0.0,0.0,19.958430512857145,18.4908988575,0.0,0.0,7.0,8.0,S0_baseline
51133.0,0.0,0.0,202.532335875,229.536647325,0.0,0.0,33.7553893125,28.692080915625,0.0,0.0,6.0,8.0,S0_baseline
51173.0,0.0,0.0,248.27495535000003,281.37828273,0.0,0.0,41.379159225,35.17228534125,0.0,0.0,6.0,8.0,S0_baseline
51182.0,0.0,0.0,164.5300146,186.46734988,0.0,0.0,27.4216691,23.308418735,0.0,0.0,6.0,8.0,S0_baseline
51194.0,0.0,0.0,221.29879935,250.80530593,0.0,0.0,36.883133225,31.35066324125,0.0,0.0,6.0,8.0,S0_baseline
51225.0,0.0,34.04946268,255.3709701,289.42043278,0.0,34.04946268,42.56182834999999,36.1775540975,0.0,1.0,6.0,8.0,S0_baseline
51228.0,0.0,34.03857507,255.289313025,289.327888095,0.0,34.03857507,42.5482188375,36.165986011875,0.0,1.0,6.0,8.0,S0_baseline
51243.0,0.0,0.0,212.551461375,240.891656225,0.0,0.0,35.42524356249999,30.111457028125,0.0,0.0,6.0,8.0,S0_baseline
51328.0,0.0,0.0,239.054459475,270.928387405,0.0,0.0,39.8424099125,33.866048425625,0.0,0.0,6.0,8.0,S0_baseline
52797.0,0.0,0.0,116.38475145,169.2869112,0.0,0.0,29.0961878625,24.183844457142857,0.0,0.0,4.0,7.0,S0_baseline
52844.0,0.0,0.0,142.572203015,207.37774984,0.0,0.0,35.64305075375,29.62539283428572,0.0,0.0,4.0,7.0,S0_baseline
52845.0,0.0,0.0,112.50599459,163.64508304,0.0,0.0,28.1264986475,23.377869005714285,0.0,0.0,4.0,7.0,S0_baseline
52858.0,0.0,0.0,103.4608374,165.53733984,0.0,0.0,25.86520935,23.64819140571428,0.0,0.0,4.0,7.0,S0_baseline
52879.0,0.0,0.0,138.642562795,201.66190952,0.0,0.0,34.66064069875,28.80884421714285,0.0,0.0,4.0,7.0,S0_baseline
52881.0,0.0,0.0,95.23610866,147.18307701999998,0.0,0.0,23.809027165,21.02615386,0.0,0.0,4.0,7.0,S0_baseline
52882.0,0.0,0.0,88.84915025000001,168.813385475,0.0,0.0,22.2122875625,24.116197925,0.0,0.0,4.0,7.0,S0_baseline
52898.0,0.0,0.0,123.16195572,174.47943727,0.0,0.0,30.79048893,24.925633895714288,0.0,0.0,4.0,7.0,S0_baseline
52900.0,0.0,0.0,117.27327337,181.24051339,0.0,0.0,29.318318342500003,25.891501912857144,0.0,0.0,4.0,7.0,S0_baseline
52929.0,0.0,0.0,104.43872637,161.40530439,0.0,0.0,26.1096815925,23.057900627142857,0.0,0.0,4.0,7.0,S0_baseline
53277.0,0.0,0.0,98.61488205,167.645299485,0.0,0.0,24.6537205125,23.949328497857145,0.0,0.0,4.0,7.0,S0_baseline
53312.0,0.0,0.0,94.93411915,161.388002555,0.0,0.0,23.7335297875,23.05542893642857,0.0,0.0,4.0,7.0,S0_baseline
53319.0,0.0,0.0,187.77150315,300.43440504,0.0,0.0,46.9428757875,42.91920072,0.0,0.0,4.0,7.0,S0_baseline
56088.0,0.0,86.701172805,202.302736545,289.00390935,0.0,86.701172805,67.434245515,72.2509773375,0.0,1.0,3.0,4.0,S0_baseline
56092.0,0.0,39.47843046,92.11633774,131.5947682,0.0,39.47843046,30.70544591333333,32.89869205,0.0,1.0,3.0,4.0,S0_baseline
56149.0,0.0,0.0,243.86673156,426.76678023,0.0,0.0,60.96668289,85.353356046,0.0,0.0,4.0,5.0,S0_baseline
56202.0,0.0,0.0,316.86187897,430.026835745,0.0,0.0,79.2154697425,86.00536714900001,0.0,0.0,4.0,5.0,S0_baseline
56204.0,0.0,0.0,336.08090464,525.1264135,0.0,0.0,84.02022616,87.52106891666666,0.0,0.0,4.0,6.0,S0_baseline
56234.0,0.0,23.28563868,139.71383208,267.78484482,0.0,23.28563868,34.92845802,44.63080747,0.0,1.0,4.0,6.0,S0_baseline
56236.0,0.0,23.8088287,142.8529722,249.99270135,0.0,23.8088287,35.71324305,41.665450225,0.0,1.0,4.0,6.0,S0_baseline
56239.0,0.0,22.72783173,136.36699038,238.642233165,0.0,22.72783173,34.091747595,39.7737055275,0.0,1.0,4.0,6.0,S0_baseline
56240.0,0.0,22.46862899,134.81177394,235.920604395,0.0,22.46862899,33.702943485,39.3201007325,0.0,1.0,4.0,6.0,S0_baseline
56244.0,0.0,19.47997528,155.83980224,243.499691,0.0,19.47997528,38.95995056,40.58328183333334,0.0,1.0,4.0,6.0,S0_baseline
56260.0,0.0,42.13228602,231.72757311,421.3228602,0.0,42.13228602,77.24252437,84.26457204,0.0,1.0,3.0,5.0,S0_baseline
57385.0,0.0,0.0,82.087404465,97.012387095,0.0,0.0,20.52185111625,19.402477419,0.0,0.0,4.0,5.0,S0_baseline
57743.0,0.0,0.0,68.75773398,53.47823754,0.0,0.0,22.91924466,17.82607918,0.0,0.0,3.0,3.0,S0_baseline
57755.0,0.0,0.0,349.27809574,174.63904786999998,0.0,0.0,87.31952393499999,58.21301595666666,0.0,0.0,4.0,3.0,S0_baseline
57759.0,0.0,0.0,145.13705364,84.66328129,0.0,0.0,36.28426341,28.22109376333333,0.0,0.0,4.0,3.0,S0_baseline
